ID,Day,Month,Hour,Minutes,lat,lon,Area,ImageNumber,SplitParentID,MergeParentID, MergeChldArea,MinT,CoreArea,AvgT
231,5,6,16,0,16.3,75.3,5668,1,0,0,0,184,5668,198
231,5,6,16,30,16.2,75.2,5272,2,0,0,0,189,5272,199
231,5,6,17,30,16.2,75.2,0,2,0,0,0,189,5272,199
232,5,6,16,0,16.8,81.8,7917,1,0,0,0,180,7917,184
232,5,6,16,30,16.7,81.6,12877,2,0,0,0,180,12877,185
232,5,6,17,30,16.7,81.1,19151,3,0,0,0,180,19151,191
232,5,6,18,30,16.7,80.5,12351,4,0,0,0,198,12351,203
232,5,6,20,0,16.7,80.5,0,4,0,0,0,198,12351,203
233,5,6,16,0,17.4,99.8,3749,1,0,0,0,195,3749,202
233,5,6,16,30,17.4,99.8,0,1,0,234,0,195,3749,202
234,5,6,16,0,18,98.8,8262,1,0,0,0,180,8262,195
234,5,6,16,30,17.9,99,10566,2,0,0,3749,180,8262,199
234,5,6,17,30,17.9,99.8,5220,3,0,0,0,180,5220,190
234,5,6,18,30,17.9,99.6,5815,4,0,0,0,188,5815,198
234,5,6,20,0,17.9,99.6,0,4,0,0,0,188,5815,198
235,5,6,16,0,20.8,93.9,9586,1,0,0,0,180,9586,190
235,5,6,16,30,20.9,93.9,12025,2,0,0,0,180,12025,191
235,5,6,17,30,20.7,93.8,19630,3,0,0,0,180,19630,191
235,5,6,18,30,20.9,94.1,18445,4,0,0,0,180,18445,191
235,5,6,20,0,21.4,94.8,34643,5,0,0,0,180,34643,197
235,5,6,20,30,21.7,95.3,26147,6,0,0,0,180,26147,197
235,5,6,21,0,21.8,95.4,23515,7,0,0,0,181,23515,198
235,5,6,21,30,21.8,95.3,20999,8,0,0,0,186,20999,198
235,5,6,23,30,21.8,95.3,0,8,0,0,0,186,20999,198
236,5,6,16,30,2.6,84.3,3257,1,224,0,0,191,3257,202
236,5,6,17,30,2.6,84.2,6841,2,224,0,0,186,6841,199
236,5,6,18,30,2.6,84.2,8279,3,224,0,0,189,8279,201
236,5,6,20,0,2.6,84.6,10103,4,224,0,3511,188,10103,203
236,5,6,20,30,2.9,85.1,11590,5,224,0,0,188,11590,201
236,5,6,21,0,3.3,85.5,11761,6,224,0,0,189,11761,201
236,5,6,21,30,3.7,85.7,10098,7,224,0,0,182,10098,198
236,5,6,23,30,4.2,85.4,29696,8,224,0,0,189,29696,199
236,6,6,1,30,4.5,84.8,40763,9,224,0,0,186,40763,201
236,6,6,2,0,4.6,84.7,46487,10,224,0,0,187,46487,202
236,6,6,3,0,4.3,83.7,29022,11,224,0,0,190,29022,202
236,6,6,4,30,5.2,83.9,48967,12,224,0,0,192,48967,202
236,6,6,5,30,6.4,84.8,43332,13,224,0,5261,192,43332,202
236,6,6,6,0,6.6,84.7,17704,14,224,0,0,194,17704,203
236,6,6,6,30,6.9,85.2,29114,15,224,0,8646,189,29114,202
236,6,6,7,0,7.2,85.2,22121,16,224,0,0,190,22121,203
236,6,6,7,30,7.3,85.1,15791,17,224,0,0,197,15791,204
236,6,6,8,0,7.3,85.1,6252,18,224,0,0,199,6252,205
236,6,6,9,0,7.3,85.1,0,18,224,0,0,199,6252,205
237,5,6,16,30,7.6,75,3609,1,0,0,0,193,3609,201
237,5,6,17,30,7.7,75.2,9538,2,0,0,0,191,9538,201
237,5,6,18,30,7.8,75.2,7529,3,0,0,0,192,7529,205
237,5,6,20,0,7.3,75.1,8027,4,0,0,0,195,8027,203
237,5,6,20,30,7.3,75,8145,5,0,0,0,192,8145,204
237,5,6,21,0,7.3,75,0,5,0,0,0,192,8145,204
238,5,6,17,30,9.8,91.3,3102,1,0,0,0,180,3102,197
238,5,6,18,30,9.8,91.3,0,1,0,226,0,180,3102,197
239,5,6,17,30,14.6,94.7,4935,1,0,0,0,180,4935,195
239,5,6,18,30,14.8,94.6,7515,2,0,0,0,187,7515,199
239,5,6,20,0,14.8,94.6,0,2,0,0,0,187,7515,199
240,5,6,17,30,15.3,80,10901,1,0,0,0,180,10901,184
240,5,6,18,30,15.1,79.7,19971,2,0,0,0,180,19971,186
240,5,6,20,0,14.9,79.4,22369,3,0,0,0,188,22369,197
240,5,6,20,30,14.8,79.2,17272,4,0,0,0,192,17272,201
240,5,6,21,0,14.7,78.9,8272,5,0,0,0,201,8272,205
240,5,6,21,30,14.7,78.9,0,5,0,0,0,201,8272,205
241,5,6,17,30,16.3,76.2,9312,1,0,0,0,180,9312,195
241,5,6,18,30,16.3,76.1,13153,2,0,0,0,181,13153,198
241,5,6,20,0,16.3,75.7,4038,3,0,0,0,200,4038,206
241,5,6,20,30,16.3,75.7,0,3,0,0,0,200,4038,206
242,5,6,17,30,18,98.4,3439,1,234,0,0,195,3439,203
242,5,6,18,30,18,98.4,0,1,234,0,0,195,3439,203
243,5,6,17,30,21.4,74.7,18442,1,202,0,0,180,18442,192
243,5,6,18,30,21.5,74.5,19338,2,202,0,0,180,19338,190
243,5,6,20,0,21.5,74.2,17702,3,202,0,0,181,17702,199
243,5,6,20,30,21.5,74.1,13092,4,202,0,0,190,13092,201
243,5,6,21,0,21.6,73.7,6720,5,202,0,0,188,6720,202
243,5,6,21,30,21.4,73.3,3866,6,202,0,0,180,3866,200
243,5,6,23,30,21.4,73.3,0,6,202,0,0,180,3866,200
244,5,6,18,30,7.8,88.9,4692,1,0,0,0,190,4692,202
244,5,6,20,0,7.8,88.8,11860,2,0,0,0,188,11860,201
244,5,6,20,30,7.7,88.8,9006,3,0,0,0,189,9006,201
244,5,6,21,0,7.5,88.5,9461,4,0,0,0,187,9461,201
244,5,6,21,30,7.6,88.4,13133,5,0,0,0,188,13133,200
244,5,6,23,30,8,88.4,16949,6,0,0,0,183,16949,198
244,6,6,1,30,8,88.4,0,6,0,0,0,183,16949,198
245,5,6,18,30,11.2,86.3,5500,1,0,0,0,195,5500,202
245,5,6,20,0,11.2,86.7,9707,2,0,0,0,183,9707,201
245,5,6,20,30,11.2,86.8,12361,3,0,0,0,182,12361,199
245,5,6,21,0,11.2,87.7,23481,4,0,0,10925,183,12361,201
245,5,6,21,30,11.2,87.4,23610,5,0,0,0,182,23610,200
245,5,6,23,30,11,87.2,28434,6,0,0,0,185,28434,198
245,6,6,1,30,10.8,86.4,11151,7,0,0,0,190,11151,202
245,6,6,2,0,10.8,86.7,8991,8,0,0,0,192,8991,203
245,6,6,3,0,10.8,86.7,3937,9,0,0,0,202,3937,206
245,6,6,4,30,10.8,86.7,0,9,0,0,0,202,3937,206
246,5,6,18,30,12,84,6741,1,0,0,0,185,6741,199
246,5,6,20,0,11.8,84.1,11266,2,0,0,0,184,11266,202
246,5,6,20,30,12.3,83.7,4444,3,0,0,0,181,4444,196
246,5,6,21,0,12.3,83.5,4191,4,0,0,0,190,4191,199
246,5,6,21,30,12.2,83.2,3252,5,0,0,0,200,3252,205
246,5,6,23,30,12.2,83.2,0,5,0,0,0,200,3252,205
247,5,6,20,0,3.6,71.2,6776,1,0,0,0,194,6776,201
247,5,6,20,30,3.5,70.8,8951,2,0,0,0,191,8951,201
247,5,6,21,0,3.5,70.7,11129,3,0,0,0,190,11129,203
247,5,6,21,30,3.7,71,7792,4,0,0,0,191,7792,203
247,5,6,23,30,3.8,71.3,19644,5,0,0,5375,198,7792,204
247,6,6,1,30,3.8,71.3,0,5,0,0,0,198,7792,204
248,5,6,20,0,4.6,76.4,3579,1,0,0,0,199,3579,205
248,5,6,20,30,4.4,76.3,4535,2,0,0,0,196,4535,203
248,5,6,21,0,4.4,76.4,4194,3,0,0,0,198,4194,204
248,5,6,21,30,4.4,76.4,0,3,0,0,0,198,4194,204
249,5,6,20,0,4.7,87,4094,1,0,0,0,194,4094,201
249,5,6,20,30,4.6,86.7,3468,2,0,0,0,198,3468,204
249,5,6,21,0,4.6,86.7,0,2,0,0,0,198,3468,204
250,5,6,20,0,7.1,66.2,4525,1,0,0,0,199,4525,205
250,5,6,20,30,7.1,66.2,0,1,0,0,0,199,4525,205
251,5,6,20,0,8.2,75.8,3221,1,237,0,0,200,3221,205
251,5,6,20,30,8.2,75.8,0,1,237,0,0,200,3221,205
252,5,6,20,0,9.3,92,6050,1,0,0,0,180,6050,198
252,5,6,20,30,9.5,92.4,15155,2,0,0,0,183,15155,201
252,5,6,21,0,9.6,92.8,13110,3,0,0,0,184,13110,202
252,5,6,21,30,10,93.6,6830,4,0,0,0,180,6830,197
252,5,6,23,30,10,93.6,0,4,0,267,0,180,6830,197
253,5,6,20,0,10.9,89.4,10602,1,226,0,0,184,10602,201
253,5,6,20,30,11,89.3,10925,2,226,0,0,184,10925,203
253,5,6,21,0,11,89.3,0,2,226,245,0,184,10925,203
254,5,6,20,0,12.3,96,5320,1,0,0,0,183,5320,200
254,5,6,20,30,12.3,95.8,7695,2,0,0,0,181,7695,198
254,5,6,21,0,12.2,95.2,15002,3,0,0,0,180,15002,199
254,5,6,21,30,12.2,95.2,22257,4,0,0,0,185,22257,200
254,5,6,23,30,10.8,93.3,66675,5,0,0,14127,180,22257,198
254,6,6,1,30,11.1,92.5,77245,6,0,0,6954,183,77245,200
254,6,6,2,0,11.2,92.5,79669,7,0,0,0,180,79669,199
254,6,6,3,0,11.4,92.7,78615,8,0,0,0,180,78615,199
254,6,6,4,30,11.1,92.4,93721,9,0,0,5643,185,78615,200
254,6,6,5,30,10.8,92.8,81517,10,0,0,0,185,81517,201
254,6,6,6,0,10.8,93,72250,11,0,0,0,187,72250,202
254,6,6,6,30,10.6,92.9,82035,12,0,0,0,185,82035,201
254,6,6,7,0,10.6,93,69995,13,0,0,0,187,69995,202
254,6,6,7,30,10.8,93.4,46583,14,0,0,0,183,46583,202
254,6,6,8,0,10,93.4,22077,15,0,0,0,183,22077,203
254,6,6,9,0,10.5,94,6198,16,0,0,0,196,6198,203
254,6,6,9,30,10.5,94,0,16,0,0,0,196,6198,203
255,5,6,20,0,15.5,95.2,4008,1,0,0,0,195,4008,202
255,5,6,20,30,15.5,95.2,0,1,0,0,0,195,4008,202
256,5,6,20,0,17.3,62.3,5587,1,0,0,0,186,5587,204
256,5,6,20,30,17.3,62.2,6048,2,0,0,0,181,6048,202
256,5,6,21,0,17.4,62.1,7037,3,0,0,0,183,7037,201
256,5,6,21,30,17.3,61.9,5912,4,0,0,0,192,5912,201
256,5,6,23,30,17.4,61.6,6708,5,0,0,0,194,6708,203
256,6,6,1,30,17.4,61.6,0,5,0,0,0,194,6708,203
257,5,6,20,0,18.2,76.4,3904,1,0,0,0,200,3904,206
257,5,6,20,30,18.2,76.4,0,1,0,0,0,200,3904,206
258,5,6,20,0,18.7,92.8,4054,1,0,0,0,186,4054,197
258,5,6,20,30,18.7,92.7,4055,2,0,0,0,188,4055,199
258,5,6,21,0,18.7,92.7,0,2,0,0,0,188,4055,199
259,5,6,20,0,24.6,92.7,12637,1,0,0,0,186,12637,197
259,5,6,20,30,24.6,92.7,16093,2,0,0,0,182,16093,199
259,5,6,21,0,24.6,92.7,16646,3,0,0,0,189,16646,201
259,5,6,21,30,24.7,92.6,12507,4,0,0,0,193,12507,204
259,5,6,23,30,24.7,92.6,0,4,0,0,0,193,12507,204
260,5,6,20,0,24.8,91.1,7331,1,0,0,0,183,7331,199
260,5,6,20,30,24.9,91,7679,2,0,0,0,186,7679,198
260,5,6,21,0,24.9,91,7126,3,0,0,0,185,7126,200
260,5,6,21,30,24.9,90.9,4635,4,0,0,0,189,4635,202
260,5,6,23,30,24.7,91.2,8359,5,0,0,0,189,8359,201
260,6,6,1,30,24.7,91.2,0,5,0,0,0,189,8359,201
261,5,6,20,30,5.3,85.9,3274,1,0,0,0,192,3274,202
261,5,6,21,0,5.3,85.8,4768,2,0,0,0,191,4768,204
261,5,6,21,30,5.5,85.9,5064,3,0,0,0,194,5064,203
261,5,6,23,30,5.5,85.9,0,3,0,0,0,194,5064,203
262,5,6,20,30,11.4,84.5,4403,1,246,0,0,194,4403,203
262,5,6,21,0,11.4,84.5,0,1,246,0,0,194,4403,203
263,5,6,20,30,13.5,95.8,3487,1,0,0,0,187,3487,198
263,5,6,21,0,13.6,95.8,4313,2,0,0,0,188,4313,197
263,5,6,21,30,13.6,95.7,5332,3,0,0,0,191,5332,201
263,5,6,23,30,13.4,95.1,4433,4,0,0,0,183,4433,196
263,6,6,1,30,13.4,95.1,0,4,0,0,0,183,4433,196
264,5,6,20,30,20.6,93.7,4180,1,235,0,0,197,4180,203
264,5,6,21,0,20.6,93.7,0,1,235,0,0,197,4180,203
265,5,6,20,30,21.3,93.7,3386,1,235,0,0,191,3386,200
265,5,6,21,0,21.3,93.7,0,1,235,0,0,191,3386,200
266,5,6,21,0,3.2,82.7,3786,1,0,0,0,196,3786,203
266,5,6,21,30,3.2,82.7,0,1,0,0,0,196,3786,203
267,5,6,21,0,9,90.7,3858,1,252,0,0,183,3858,196
267,5,6,21,30,9.1,90.6,7297,2,252,0,0,180,7297,196
267,5,6,23,30,9.1,90.6,0,2,252,254,0,180,7297,196
268,5,6,21,30,3.6,69.7,5375,1,247,0,0,195,5375,203
268,5,6,23,30,3.6,69.7,0,1,247,247,0,195,5375,203
269,5,6,23,30,1.6,75.2,6738,1,0,0,0,192,6738,203
269,6,6,1,30,1.6,75.2,0,1,0,0,0,192,6738,203
270,5,6,23,30,4.8,76.5,5934,1,0,0,0,198,5934,204
270,6,6,1,30,4.8,76.5,0,1,0,0,0,198,5934,204
271,5,6,23,30,10.4,90.2,3247,1,0,0,0,193,3247,202
271,6,6,1,30,10.4,90.2,0,1,0,254,0,193,3247,202
272,5,6,23,30,11.2,90.7,3707,1,0,0,0,184,3707,197
272,6,6,1,30,11.2,90.7,0,1,0,254,0,184,3707,197
273,5,6,23,30,11.7,97.3,7089,1,0,0,0,190,7089,202
273,6,6,1,30,11.7,97.3,0,1,0,0,0,190,7089,202
274,5,6,23,30,15.3,96.7,4452,1,0,0,0,193,4452,201
274,6,6,1,30,15.3,96.7,0,1,0,0,0,193,4452,201
275,5,6,23,30,16.3,81.7,9701,1,0,0,0,180,9701,188
275,6,6,1,30,16.2,81.9,18540,2,0,0,0,180,18540,199
275,6,6,2,0,15.7,82.9,37502,3,0,0,12670,180,18540,194
275,6,6,3,0,15.6,82.7,58768,4,0,0,0,180,58768,196
275,6,6,4,30,15.9,81.7,55236,5,0,0,0,180,55236,195
275,6,6,5,30,15.3,81.8,92916,6,0,0,22600,180,55236,194
275,6,6,6,0,15.3,81.7,102746,7,0,0,0,180,102746,194
275,6,6,6,30,15.3,81.7,114967,8,0,0,0,180,114967,191
275,6,6,7,0,15.2,81.6,122104,9,0,0,0,180,122104,191
275,6,6,7,30,15.1,81.6,136426,10,0,0,5367,180,122104,192
275,6,6,8,0,14.9,81.7,144753,11,0,0,0,180,144753,192
275,6,6,9,0,14.7,81.8,142959,12,0,0,0,180,142959,193
275,6,6,9,30,14.4,82.1,132164,13,0,0,0,180,132164,192
275,6,6,10,0,14.1,81.7,143975,14,0,0,10804,180,143975,193
275,6,6,10,30,14.1,82.3,117246,15,0,0,0,180,117246,193
275,6,6,11,0,13.8,81.6,129182,16,0,0,24005,180,129182,194
275,6,6,11,30,13.8,82.5,90218,17,0,0,0,180,90218,195
275,6,6,12,0,13.7,82.7,75956,18,0,0,0,180,75956,197
275,6,6,12,30,13.3,83.2,75220,19,0,0,10194,180,75956,198
275,6,6,13,0,13.1,83.2,53220,20,0,0,0,180,53220,198
275,6,6,13,30,13,83.3,44601,21,0,0,0,180,44601,199
275,6,6,14,0,13.3,84.1,18084,22,0,0,0,180,18084,194
275,6,6,14,30,13.2,84.2,17128,23,0,0,0,180,17128,194
275,6,6,15,0,13.1,84.2,16796,24,0,0,0,180,16796,196
275,6,6,15,30,13.2,84.2,16552,25,0,0,0,185,16552,200
275,6,6,16,0,12.8,85.2,29648,26,0,0,14734,180,16552,197
275,6,6,16,30,12.6,85.2,29133,27,0,0,0,180,29133,197
275,6,6,17,0,12.4,85.2,34481,28,0,0,0,180,34481,197
275,6,6,17,30,12.3,85.2,37928,29,0,0,0,180,37928,197
275,6,6,18,0,12.3,85.2,38655,30,0,0,0,180,38655,196
275,6,6,18,30,11.9,85.2,24936,31,0,0,0,188,24936,199
275,6,6,19,0,11.8,85.2,19738,32,0,0,0,191,19738,202
275,6,6,19,30,11.7,85,10506,33,0,0,0,195,10506,204
275,6,6,20,0,11.7,85,0,33,0,0,0,195,10506,204
276,5,6,23,30,16.7,71.7,3987,1,0,0,0,188,3987,200
276,6,6,1,30,16.7,71.7,0,1,0,0,0,188,3987,200
277,5,6,23,30,17.8,93,7980,1,0,0,0,182,7980,199
277,6,6,1,30,17.8,93,0,1,0,0,0,182,7980,199
278,5,6,23,30,18.3,61.6,4639,1,0,0,0,195,4639,204
278,6,6,1,30,18.3,61.6,0,1,0,0,0,195,4639,204
279,5,6,23,30,21.2,72.5,3385,1,0,0,0,193,3385,203
279,6,6,1,30,21.2,72.5,0,1,0,0,0,193,3385,203
280,5,6,23,30,22.6,95.2,9701,1,0,0,0,190,9701,201
280,6,6,1,30,22.6,95.2,0,1,0,0,0,190,9701,201
281,5,6,23,30,28.2,76.3,18997,1,0,0,0,180,18997,195
281,6,6,1,30,28.1,76.2,7359,2,0,0,0,195,7359,204
281,6,6,2,0,28.1,76.2,0,2,0,0,0,195,7359,204
282,6,6,1,30,2.8,71.2,5816,1,0,0,0,197,5816,204
282,6,6,2,0,2.7,71.6,7071,2,0,0,0,196,7071,204
282,6,6,3,0,2.5,71.7,9479,3,0,0,0,194,9479,204
282,6,6,4,30,2.5,71.7,0,3,0,0,0,194,9479,204
283,6,6,1,30,4.8,79.7,6834,1,0,0,0,197,6834,203
283,6,6,2,0,4.8,79.8,7691,2,0,0,0,198,7691,204
283,6,6,3,0,4.6,79.8,6080,3,0,0,0,197,6080,205
283,6,6,4,30,4.6,79.8,0,3,0,0,0,197,6080,205
284,6,6,1,30,7.7,89.4,3790,1,0,0,0,188,3790,198
284,6,6,2,0,7.4,89.3,7444,2,0,0,0,189,7444,201
284,6,6,3,0,7.4,89.3,0,2,0,0,0,189,7444,201
285,6,6,1,30,10.2,94.7,18019,1,254,0,0,180,18019,198
285,6,6,2,0,10.1,94.7,21069,2,254,0,0,185,21069,199
285,6,6,3,0,10.2,95.1,17601,3,254,0,0,194,17601,203
285,6,6,4,30,10.2,95.1,0,3,254,0,0,194,17601,203
286,6,6,1,30,14.9,83.2,12670,1,0,0,0,183,12670,193
286,6,6,2,0,14.9,83.2,0,1,0,275,0,183,12670,193
287,6,6,1,30,15.8,70.8,3240,1,0,0,0,200,3240,204
287,6,6,2,0,15.8,70.8,0,1,0,0,0,200,3240,204
288,6,6,1,30,17.2,67.8,3938,1,0,0,0,191,3938,201
288,6,6,2,0,17.1,67.7,5248,2,0,0,0,190,5248,200
288,6,6,3,0,17.1,67.7,0,2,0,0,0,190,5248,200
289,6,6,1,30,19.5,61.4,3679,1,0,0,0,196,3679,203
289,6,6,2,0,19.5,61.4,0,1,0,0,0,196,3679,203
290,6,6,1,30,27,76.8,3630,1,0,0,0,196,3630,203
290,6,6,2,0,27,76.8,0,1,0,0,0,196,3630,203
291,6,6,3,0,5.1,88.2,4236,1,0,0,0,192,4236,203
291,6,6,4,30,5.1,88.2,0,1,0,0,0,192,4236,203
292,6,6,3,0,5.8,86.2,17179,1,236,0,0,192,17179,202
292,6,6,4,30,5.8,86.2,0,1,236,0,0,192,17179,202
293,6,6,3,0,6.8,88.5,6151,1,0,0,0,192,6151,203
293,6,6,4,30,6.8,88.5,0,1,0,0,0,192,6151,203
294,6,6,3,0,9.6,91.7,5643,1,0,0,0,193,5643,201
294,6,6,4,30,9.6,91.7,0,1,0,254,0,193,5643,201
295,6,6,3,0,11.3,97.7,3964,1,0,0,0,187,3964,202
295,6,6,4,30,10.9,97.8,3144,2,0,0,0,200,3144,204
295,6,6,5,30,10.9,97.8,0,2,0,0,0,200,3144,204
296,6,6,3,0,13.6,96.6,3808,1,0,0,0,191,3808,202
296,6,6,4,30,13.6,96.6,0,1,0,0,0,191,3808,202
297,6,6,3,0,16.2,87.5,3578,1,0,0,0,195,3578,201
297,6,6,4,30,16.2,87.5,0,1,0,0,0,195,3578,201
298,6,6,4,30,5.3,87.8,3384,1,0,0,0,202,3384,206
298,6,6,5,30,5.3,87.8,0,1,0,0,0,202,3384,206
299,6,6,4,30,6.5,87.7,4317,1,0,0,0,198,4317,204
299,6,6,5,30,6.5,87.7,0,1,0,0,0,198,4317,204
300,6,6,4,30,7.5,87.2,5261,1,0,0,0,192,5261,201
300,6,6,5,30,7.5,87.2,0,1,0,236,0,192,5261,201
301,6,6,4,30,14.5,83.4,22600,1,275,0,0,181,22600,196
301,6,6,5,30,14.5,83.4,0,1,275,275,0,181,22600,196
302,6,6,5,30,3.8,82.8,16460,1,236,0,0,195,16460,203
302,6,6,6,0,3.8,83.1,15407,2,236,0,0,198,15407,205
302,6,6,6,30,3.8,83,13645,3,236,0,0,191,13645,204
302,6,6,7,0,3.8,83.2,10400,4,236,0,0,198,10400,205
302,6,6,7,30,3.7,83.2,5886,5,236,0,0,200,5886,206
302,6,6,8,0,3.7,83.2,0,5,236,0,0,200,5886,206
303,6,6,5,30,9.4,90.4,4240,1,254,0,0,200,4240,204
303,6,6,6,0,9.4,90.4,0,1,254,0,0,200,4240,204
304,6,6,5,30,13.7,97.2,4064,1,0,0,0,193,4064,201
304,6,6,6,0,13.7,97.2,4635,2,0,0,0,194,4635,202
304,6,6,6,30,13.6,97,5775,3,0,0,0,190,5775,201
304,6,6,7,0,13.7,97.1,3810,4,0,0,0,194,3810,202
304,6,6,7,30,13.6,96.9,3427,5,0,0,0,196,3427,203
304,6,6,8,0,13.6,96.9,0,5,0,0,0,196,3427,203
305,6,6,5,30,18,92.4,6149,1,0,0,0,185,6149,197
305,6,6,6,0,18.1,92.3,8665,2,0,0,0,186,8665,198
305,6,6,6,30,18.1,92.3,11110,3,0,0,0,180,11110,195
305,6,6,7,0,18.1,92.2,10980,4,0,0,0,182,10980,195
305,6,6,7,30,18.1,92.2,11975,5,0,0,0,185,11975,198
305,6,6,8,0,18.1,92.2,9990,6,0,0,0,186,9990,200
305,6,6,9,0,18,91.7,4363,7,0,0,0,198,4363,204
305,6,6,9,30,18,91.7,0,7,0,0,0,198,4363,204
306,6,6,6,0,6,88.9,3130,1,0,0,0,192,3130,202
306,6,6,6,30,5.9,88.8,6542,2,0,0,0,191,6542,202
306,6,6,7,0,6,88.9,6082,3,0,0,0,191,6082,204
306,6,6,7,30,6,89.2,4232,4,0,0,0,191,4232,202
306,6,6,8,0,6,89.2,0,4,0,0,0,191,4232,202
307,6,6,6,0,5.1,82.7,13621,1,236,0,0,189,13621,203
307,6,6,6,30,5.1,82.5,17108,2,236,0,0,191,17108,200
307,6,6,7,0,5.1,82.5,18887,3,236,0,0,188,18887,201
307,6,6,7,30,5.2,82.7,26589,4,236,0,0,192,26589,202
307,6,6,8,0,5.2,82.6,25794,5,236,0,0,191,25794,203
307,6,6,9,0,4.7,81.7,6994,6,236,0,0,193,6994,201
307,6,6,9,30,4.6,81.8,8127,7,236,0,0,194,8127,202
307,6,6,10,0,4.6,81.9,9546,8,236,0,0,191,9546,203
307,6,6,10,30,4.6,81.9,7897,9,236,0,0,195,7897,204
307,6,6,11,0,4.6,82,5739,10,236,0,0,194,5739,204
307,6,6,11,30,4.4,82,3516,11,236,0,0,198,3516,203
307,6,6,12,0,4.3,81.8,3564,12,236,0,0,193,3564,204
307,6,6,12,30,4.1,81.5,4232,13,236,0,0,192,4232,202
307,6,6,13,0,3.9,81.6,3266,14,236,0,0,197,3266,202
307,6,6,13,30,4,81.4,3379,15,236,0,0,201,3379,204
307,6,6,14,0,3.8,81.4,2811,16,236,0,0,199,2811,206
307,6,6,14,30,3.8,81.4,0,16,236,0,0,199,2811,206
308,6,6,6,0,7.7,87,8646,1,236,0,0,191,8646,202
308,6,6,6,30,7.7,87,0,1,236,236,0,191,8646,202
309,6,6,6,0,13.7,94.5,5842,1,0,0,0,184,5842,198
309,6,6,6,30,13.7,94.5,11624,2,0,0,0,182,11624,195
309,6,6,7,0,13.8,94.4,14625,3,0,0,0,180,14625,196
309,6,6,7,30,13.9,94.3,17311,4,0,0,0,182,17311,196
309,6,6,8,0,13.8,94.2,23284,5,0,0,0,184,23284,198
309,6,6,9,0,13.9,94.2,23306,6,0,0,0,184,23306,201
309,6,6,9,30,13.9,94.2,17134,7,0,0,0,188,17134,202
309,6,6,10,0,13.8,94.6,7063,8,0,0,0,188,7063,203
309,6,6,10,30,13.8,94.6,0,8,0,0,0,188,7063,203
310,6,6,6,0,26.6,90.2,3624,1,0,0,0,191,3624,201
310,6,6,6,30,26.5,90.1,5643,2,0,0,0,184,5643,197
310,6,6,7,0,26.5,90,6827,3,0,0,0,184,6827,196
310,6,6,7,30,26.4,89.9,7244,4,0,0,0,188,7244,197
310,6,6,8,0,26.6,89.6,10594,5,0,0,0,183,10594,199
310,6,6,9,0,26.8,89.2,10881,6,0,0,0,184,10881,200
310,6,6,9,30,26.8,89.1,9557,7,0,0,0,181,9557,199
310,6,6,10,0,26.8,89,8021,8,0,0,0,187,8021,199
310,6,6,10,30,26.8,89,6906,9,0,0,0,194,6906,201
310,6,6,11,0,26.6,89.2,3694,10,0,0,0,201,3694,204
310,6,6,11,30,26.6,89.2,0,10,0,0,0,201,3694,204
311,6,6,6,0,28.1,79.1,4625,1,0,0,0,193,4625,201
311,6,6,6,30,28,79.1,8617,2,0,0,0,189,8617,200
311,6,6,7,0,28,79.1,11208,3,0,0,0,190,11208,201
311,6,6,7,30,27.9,79.1,11487,4,0,0,0,191,11487,203
311,6,6,8,0,27.8,79,6862,5,0,0,0,197,6862,203
311,6,6,9,0,27.8,78.9,3779,6,0,0,0,201,3779,205
311,6,6,9,30,27.8,78.9,0,6,0,0,0,201,3779,205
312,6,6,6,30,1.1,74.1,5556,1,0,0,0,192,5556,201
312,6,6,7,0,1.1,74,7386,2,0,0,0,193,7386,202
312,6,6,7,30,1.1,73.9,11496,3,0,0,0,195,11496,203
312,6,6,8,0,1.1,73.9,15589,4,0,0,0,196,15589,203
312,6,6,9,0,1,74.2,15299,5,0,0,0,196,15299,204
312,6,6,9,30,0.9,74.3,14105,6,0,0,0,197,14105,205
312,6,6,10,0,0.8,74.6,12742,7,0,0,0,195,12742,204
312,6,6,10,30,0.8,74.2,7897,8,0,0,0,200,7897,205
312,6,6,11,0,0.8,74,7027,9,0,0,0,198,7027,205
312,6,6,11,30,0.8,74.1,8102,10,0,0,0,199,8102,204
312,6,6,12,0,0.8,74,6396,11,0,0,0,201,6396,206
312,6,6,12,30,0.9,73.9,8394,12,0,0,0,196,8394,205
312,6,6,13,0,1.1,73.9,7439,13,0,0,0,198,7439,204
312,6,6,13,30,1.2,74.1,6214,14,0,0,0,197,6214,203
312,6,6,14,0,1.2,73.9,8971,15,0,0,0,197,8971,204
312,6,6,14,30,1.3,73.8,7093,16,0,0,0,198,7093,204
312,6,6,15,0,1.4,73.7,6131,17,0,0,0,201,6131,205
312,6,6,15,30,1.4,73.7,0,17,0,0,0,201,6131,205
313,6,6,6,30,2.1,74.7,3124,1,0,0,0,200,3124,205
313,6,6,7,0,2.1,74.7,0,1,0,0,0,200,3124,205
314,6,6,6,30,4.3,80.3,5769,1,0,0,0,198,5769,205
314,6,6,7,0,4.3,80.3,4353,2,0,0,0,199,4353,205
314,6,6,7,30,4.3,80.3,0,2,0,0,0,199,4353,205
315,6,6,6,30,8.3,87.7,5675,1,0,0,0,185,5675,197
315,6,6,7,0,8.4,87.7,8256,2,0,0,0,186,8256,197
315,6,6,7,30,8.5,87.4,8863,3,0,0,0,186,8863,199
315,6,6,8,0,8.5,87.2,9045,4,0,0,0,189,9045,201
